district,district_id,year,month,date,price_per_sqm
Baoshan,2501,2015,1,2015-01,23353.0
Baoshan,2501,2015,2,2015-02,23281.0
Baoshan,2501,2015,3,2015-03,23419.0
Baoshan,2501,2015,4,2015-04,23510.0
Baoshan,2501,2015,5,2015-05,24016.0
Baoshan,2501,2015,6,2015-06,24549.0
Baoshan,2501,2015,7,2015-07,24757.0
Baoshan,2501,2015,8,2015-08,25153.0
Baoshan,2501,2015,9,2015-09,25537.0
Baoshan,2501,2015,10,2015-10,26031.0
Baoshan,2501,2015,11,2015-11,26428.0
Baoshan,2501,2015,12,2015-12,27010.0
Baoshan,2501,2016,1,2016-01,28559.0
Baoshan,2501,2016,2,2016-02,29300.0
Baoshan,2501,2016,3,2016-03,34395.0
Baoshan,2501,2016,4,2016-04,36055.0
Baoshan,2501,2016,5,2016-05,35946.0
Baoshan,2501,2016,6,2016-06,35955.0
Baoshan,2501,2016,7,2016-07,36396.0
Baoshan,2501,2016,8,2016-08,37126.0
Baoshan,2501,2016,9,2016-09,38921.0
Baoshan,2501,2016,10,2016-10,41523.0
Baoshan,2501,2016,11,2016-11,43079.0
Baoshan,2501,2016,12,2016-12,43403.0
Baoshan,2501,2017,1,2017-01,43640.0
Baoshan,2501,2017,2,2017-02,44066.0
Baoshan,2501,2017,3,2017-03,43867.0
Baoshan,2501,2017,4,2017-04,44010.0
Baoshan,2501,2017,5,2017-05,45235.0
Baoshan,2501,2017,6,2017-06,45086.0
Baoshan,2501,2017,7,2017-07,45150.0
Baoshan,2501,2017,8,2017-08,43509.0
Baoshan,2501,2017,9,2017-09,42904.0
Baoshan,2501,2017,10,2017-10,42629.0
Baoshan,2501,2017,11,2017-11,41941.0
Baoshan,2501,2017,12,2017-12,41154.0
Baoshan,2501,2018,6,2018-06,40453.0
Baoshan,2501,2018,7,2018-07,40893.0
Baoshan,2501,2018,8,2018-08,40321.0
Baoshan,2501,2018,9,2018-09,40282.0
Baoshan,2501,2018,10,2018-10,40684.0
Baoshan,2501,2018,11,2018-11,38810.0
Baoshan,2501,2018,12,2018-12,40354.0
Baoshan,2501,2019,1,2019-01,40102.0
Baoshan,2501,2019,2,2019-02,40032.0
Baoshan,2501,2019,3,2019-03,40004.0
Baoshan,2501,2019,4,2019-04,38852.0
Baoshan,2501,2019,5,2019-05,40013.0
Baoshan,2501,2019,6,2019-06,40373.0
Baoshan,2501,2019,7,2019-07,40011.0
Baoshan,2501,2019,8,2019-08,40004.0
Baoshan,2501,2019,9,2019-09,40442.0
Baoshan,2501,2019,10,2019-10,40401.0
Baoshan,2501,2019,11,2019-11,40509.0
Baoshan,2501,2019,12,2019-12,40583.0
Baoshan,2501,2020,1,2020-01,39302.0
Baoshan,2501,2020,2,2020-02,39472.0
Baoshan,2501,2020,3,2020-03,39998.0
Baoshan,2501,2020,4,2020-04,42130.0
Baoshan,2501,2020,5,2020-05,43024.0
Baoshan,2501,2020,6,2020-06,40355.0
Baoshan,2501,2020,7,2020-07,40868.0
Baoshan,2501,2020,8,2020-08,43451.0
Baoshan,2501,2020,9,2020-09,40816.0
Baoshan,2501,2020,10,2020-10,43120.0
Baoshan,2501,2020,11,2020-11,44516.0
Baoshan,2501,2020,12,2020-12,43885.0
Baoshan,2501,2021,1,2021-01,45358.0
Baoshan,2501,2021,2,2021-02,45711.0
Baoshan,2501,2021,3,2021-03,45114.0
Baoshan,2501,2021,4,2021-04,48027.0
Baoshan,2501,2021,5,2021-05,49669.0
Baoshan,2501,2021,6,2021-06,50168.0
Baoshan,2501,2021,7,2021-07,52445.0
Baoshan,2501,2021,8,2021-08,50928.0
Baoshan,2501,2021,9,2021-09,46190.0
Baoshan,2501,2021,10,2021-10,48958.0
Baoshan,2501,2021,11,2021-11,49339.0
Baoshan,2501,2021,12,2021-12,48229.0
Baoshan,2501,2022,1,2022-01,46746.0
Baoshan,2501,2022,2,2022-02,49564.0
Baoshan,2501,2022,3,2022-03,47292.0
Baoshan,2501,2022,4,2022-04,45730.0
Baoshan,2501,2022,5,2022-05,47470.0
Baoshan,2501,2022,6,2022-06,48413.0
Baoshan,2501,2022,7,2022-07,50982.0
Baoshan,2501,2022,8,2022-08,50635.0
Baoshan,2501,2022,9,2022-09,48198.0
Baoshan,2501,2022,10,2022-10,48974.0
Baoshan,2501,2022,11,2022-11,50359.0
Baoshan,2501,2022,12,2022-12,46928.0
Baoshan,2501,2023,1,2023-01,50921.0
Baoshan,2501,2023,2,2023-02,52628.0
Baoshan,2501,2023,3,2023-03,53400.0
Baoshan,2501,2023,4,2023-04,54462.0
Baoshan,2501,2023,5,2023-05,52261.0
Baoshan,2501,2023,6,2023-06,52686.0
Baoshan,2501,2023,7,2023-07,50172.0
Baoshan,2501,2023,8,2023-08,52372.0
Baoshan,2501,2023,9,2023-09,53636.0
Baoshan,2501,2023,10,2023-10,53034.0
Baoshan,2501,2023,11,2023-11,50519.0
Baoshan,2501,2023,12,2023-12,49745.0
Baoshan,2501,2024,1,2024-01,51956.0
Baoshan,2501,2024,2,2024-02,50576.0
Baoshan,2501,2024,3,2024-03,49042.0
Baoshan,2501,2024,4,2024-04,49659.0
Baoshan,2501,2024,5,2024-05,49455.0
Baoshan,2501,2024,6,2024-06,49493.0
Baoshan,2501,2024,7,2024-07,49041.0
Baoshan,2501,2024,8,2024-08,50145.0
Baoshan,2501,2024,9,2024-09,48490.0
Baoshan,2501,2024,10,2024-10,47739.0
Baoshan,2501,2024,11,2024-11,48091.0
Baoshan,2501,2024,12,2024-12,46697.0
Baoshan,2501,2025,1,2025-01,47836.0
Baoshan,2501,2025,2,2025-02,47544.0
Baoshan,2501,2025,3,2025-03,45300.0
Baoshan,2501,2025,4,2025-04,45400.0
Baoshan,2501,2025,5,2025-05,45800.0
Baoshan,2501,2025,6,2025-06,45300.0
Baoshan,2501,2025,7,2025-07,44800.0
Baoshan,2501,2025,8,2025-08,46000.0
Baoshan,2501,2025,9,2025-09,45800.0
Baoshan,2501,2025,10,2025-10,44100.0
Baoshan,2501,2025,11,2025-11,43400.0
Baoshan,2501,2025,12,2025-12,44200.0
Changning,2500,2015,1,2015-01,39572.0
Changning,2500,2015,2,2015-02,39642.0
Changning,2500,2015,3,2015-03,39439.0
Changning,2500,2015,4,2015-04,40011.0
Changning,2500,2015,5,2015-05,40352.0
Changning,2500,2015,6,2015-06,41072.0
Changning,2500,2015,7,2015-07,41906.0
Changning,2500,2015,8,2015-08,41847.0
Changning,2500,2015,9,2015-09,42676.0
Changning,2500,2015,10,2015-10,43240.0
Changning,2500,2015,11,2015-11,44252.0
Changning,2500,2015,12,2015-12,45670.0
Changning,2500,2016,1,2016-01,47960.0
Changning,2500,2016,2,2016-02,50160.0
Changning,2500,2016,3,2016-03,56880.0
Changning,2500,2016,4,2016-04,58883.0
Changning,2500,2016,5,2016-05,59218.0
Changning,2500,2016,6,2016-06,59938.0
Changning,2500,2016,7,2016-07,59691.0
Changning,2500,2016,8,2016-08,60252.0
Changning,2500,2016,9,2016-09,61593.0
Changning,2500,2016,10,2016-10,63877.0
Changning,2500,2016,11,2016-11,65453.0
Changning,2500,2016,12,2016-12,65838.0
Changning,2500,2017,1,2017-01,65987.0
Changning,2500,2017,2,2017-02,65627.0
Changning,2500,2017,3,2017-03,66505.0
Changning,2500,2017,4,2017-04,67366.0
Changning,2500,2017,5,2017-05,70936.0
Changning,2500,2017,6,2017-06,71111.0
Changning,2500,2017,7,2017-07,71494.0
Changning,2500,2017,8,2017-08,69473.0
Changning,2500,2017,9,2017-09,69551.0
Changning,2500,2017,10,2017-10,67964.0
Changning,2500,2017,11,2017-11,67764.0
Changning,2500,2017,12,2017-12,67473.0
Changning,2500,2018,6,2018-06,70633.0
Changning,2500,2018,7,2018-07,70643.0
Changning,2500,2018,8,2018-08,71114.0
Changning,2500,2018,9,2018-09,70703.0
Changning,2500,2018,10,2018-10,70801.0
Changning,2500,2018,11,2018-11,70973.0
Changning,2500,2018,12,2018-12,70772.0
Changning,2500,2019,1,2019-01,70060.0
Changning,2500,2019,2,2019-02,70740.0
Changning,2500,2019,3,2019-03,70680.0
Changning,2500,2019,4,2019-04,71404.0
Changning,2500,2019,5,2019-05,70163.0
Changning,2500,2019,6,2019-06,70653.0
Changning,2500,2019,7,2019-07,70212.0
Changning,2500,2019,8,2019-08,70663.0
Changning,2500,2019,9,2019-09,70341.0
Changning,2500,2019,10,2019-10,70312.0
Changning,2500,2019,11,2019-11,70423.0
Changning,2500,2019,12,2019-12,68618.0
Changning,2500,2020,1,2020-01,69020.0
Changning,2500,2020,2,2020-02,67139.0
Changning,2500,2020,3,2020-03,68639.0
Changning,2500,2020,4,2020-04,67515.0
Changning,2500,2020,5,2020-05,66465.0
Changning,2500,2020,6,2020-06,68677.0
Changning,2500,2020,7,2020-07,66599.0
Changning,2500,2020,8,2020-08,69823.0
Changning,2500,2020,9,2020-09,69415.0
Changning,2500,2020,10,2020-10,70440.0
Changning,2500,2020,11,2020-11,73327.0
Changning,2500,2020,12,2020-12,72495.0
Changning,2500,2021,1,2021-01,76364.0
Changning,2500,2021,2,2021-02,76310.0
Changning,2500,2021,3,2021-03,80221.0
Changning,2500,2021,4,2021-04,77634.0
Changning,2500,2021,5,2021-05,79617.0
Changning,2500,2021,6,2021-06,86486.0
Changning,2500,2021,7,2021-07,88269.0
Changning,2500,2021,8,2021-08,87902.0
Changning,2500,2021,9,2021-09,84609.0
Changning,2500,2021,10,2021-10,82011.0
Changning,2500,2021,11,2021-11,81538.0
Changning,2500,2021,12,2021-12,85662.0
Changning,2500,2022,1,2022-01,86754.0
Changning,2500,2022,2,2022-02,86174.0
Changning,2500,2022,3,2022-03,83444.0
Changning,2500,2022,4,2022-04,81312.0
Changning,2500,2022,5,2022-05,84766.0
Changning,2500,2022,6,2022-06,85774.0
Changning,2500,2022,7,2022-07,82220.0
Changning,2500,2022,8,2022-08,83907.0
Changning,2500,2022,9,2022-09,84836.0
Changning,2500,2022,10,2022-10,83134.0
Changning,2500,2022,11,2022-11,86968.0
Changning,2500,2022,12,2022-12,88996.0
Changning,2500,2023,1,2023-01,86385.0
Changning,2500,2023,2,2023-02,90771.0
Changning,2500,2023,3,2023-03,90001.0
Changning,2500,2023,4,2023-04,85763.0
Changning,2500,2023,5,2023-05,88090.0
Changning,2500,2023,6,2023-06,88514.0
Changning,2500,2023,7,2023-07,83488.0
Changning,2500,2023,8,2023-08,82446.0
Changning,2500,2023,9,2023-09,85862.0
Changning,2500,2023,10,2023-10,85113.0
Changning,2500,2023,11,2023-11,85853.0
Changning,2500,2023,12,2023-12,85744.0
Changning,2500,2024,1,2024-01,84771.0
Changning,2500,2024,2,2024-02,82949.0
Changning,2500,2024,3,2024-03,83887.0
Changning,2500,2024,4,2024-04,79352.0
Changning,2500,2024,5,2024-05,81895.0
Changning,2500,2024,6,2024-06,80557.0
Changning,2500,2024,7,2024-07,79946.0
Changning,2500,2024,8,2024-08,80105.0
Changning,2500,2024,9,2024-09,77933.0
Changning,2500,2024,10,2024-10,78283.0
Changning,2500,2024,11,2024-11,81041.0
Changning,2500,2024,12,2024-12,78596.0
Changning,2500,2025,1,2025-01,80276.0
Changning,2500,2025,2,2025-02,81747.0
Changning,2500,2025,3,2025-03,81000.0
Changning,2500,2025,4,2025-04,78200.0
Changning,2500,2025,5,2025-05,75100.0
Changning,2500,2025,6,2025-06,74200.0
Changning,2500,2025,7,2025-07,74300.0
Changning,2500,2025,8,2025-08,77800.0
Changning,2500,2025,9,2025-09,70900.0
Changning,2500,2025,10,2025-10,69400.0
Changning,2500,2025,11,2025-11,69800.0
Changning,2500,2025,12,2025-12,68700.0
Chongming,2502,2016,1,2016-01,12127.0
Chongming,2502,2016,2,2016-02,11330.0
Chongming,2502,2016,3,2016-03,10899.0
Chongming,2502,2016,4,2016-04,10391.0
Chongming,2502,2016,5,2016-05,9732.0
Chongming,2502,2016,6,2016-06,9364.0
Chongming,2502,2016,7,2016-07,9235.0
Chongming,2502,2016,8,2016-08,9379.0
Chongming,2502,2016,9,2016-09,9065.0
Chongming,2502,2016,10,2016-10,8888.0
Chongming,2502,2016,11,2016-11,9551.0
Chongming,2502,2016,12,2016-12,9768.0
Chongming,2502,2017,1,2017-01,10671.0
Chongming,2502,2017,2,2017-02,10273.0
Chongming,2502,2017,3,2017-03,11204.0
Chongming,2502,2017,4,2017-04,11797.0
Chongming,2502,2017,5,2017-05,14215.0
Chongming,2502,2017,6,2017-06,15967.0
Chongming,2502,2017,7,2017-07,16149.0
Chongming,2502,2017,8,2017-08,15998.0
Chongming,2502,2017,9,2017-09,17268.0
Chongming,2502,2017,10,2017-10,15930.0
Chongming,2502,2017,11,2017-11,14888.0
Chongming,2502,2017,12,2017-12,15128.0
Chongming,2502,2018,6,2018-06,17313.0
Chongming,2502,2018,7,2018-07,18351.0
Chongming,2502,2018,8,2018-08,16894.0
Chongming,2502,2018,9,2018-09,16632.0
Chongming,2502,2018,10,2018-10,16831.0
Chongming,2502,2018,11,2018-11,17354.0
Chongming,2502,2018,12,2018-12,17513.0
Chongming,2502,2019,1,2019-01,18411.0
Chongming,2502,2019,2,2019-02,18332.0
Chongming,2502,2019,3,2019-03,20080.0
Chongming,2502,2019,4,2019-04,19541.0
Chongming,2502,2019,5,2019-05,20083.0
Chongming,2502,2019,6,2019-06,19472.0
Chongming,2502,2019,7,2019-07,19511.0
Chongming,2502,2019,8,2019-08,20042.0
Chongming,2502,2019,9,2019-09,20942.0
Chongming,2502,2019,10,2019-10,21553.0
Chongming,2502,2019,11,2019-11,21442.0
Chongming,2502,2019,12,2019-12,19332.0
Chongming,2502,2020,1,2020-01,18963.0
Chongming,2502,2020,2,2020-02,21747.0
Chongming,2502,2020,3,2020-03,22733.0
Chongming,2502,2020,4,2020-04,21280.0
Chongming,2502,2020,5,2020-05,20811.0
Chongming,2502,2020,6,2020-06,20555.0
Chongming,2502,2020,7,2020-07,20794.0
Chongming,2502,2020,8,2020-08,20696.0
Chongming,2502,2020,9,2020-09,20828.0
Chongming,2502,2020,10,2020-10,20715.0
Chongming,2502,2020,11,2020-11,21587.0
Chongming,2502,2020,12,2020-12,22034.0
Chongming,2502,2021,1,2021-01,22591.0
Chongming,2502,2021,2,2021-02,22858.0
Chongming,2502,2021,3,2021-03,21856.0
Chongming,2502,2021,4,2021-04,23507.0
Chongming,2502,2021,5,2021-05,22227.0
Chongming,2502,2021,6,2021-06,20014.0
Chongming,2502,2021,7,2021-07,21015.0
Chongming,2502,2021,8,2021-08,21028.0
Chongming,2502,2021,9,2021-09,20722.0
Chongming,2502,2021,10,2021-10,21362.0
Chongming,2502,2021,11,2021-11,20096.0
Chongming,2502,2021,12,2021-12,20188.0
Chongming,2502,2022,1,2022-01,20132.0
Chongming,2502,2022,2,2022-02,20308.0
Chongming,2502,2022,3,2022-03,19414.0
Chongming,2502,2022,4,2022-04,19676.0
Chongming,2502,2022,5,2022-05,19311.0
Chongming,2502,2022,6,2022-06,19147.0
Chongming,2502,2022,7,2022-07,18917.0
Chongming,2502,2022,8,2022-08,19450.0
Chongming,2502,2022,9,2022-09,19342.0
Chongming,2502,2022,10,2022-10,19115.0
Chongming,2502,2022,11,2022-11,19233.0
Chongming,2502,2022,12,2022-12,19567.0
Chongming,2502,2023,1,2023-01,18994.0
Chongming,2502,2023,2,2023-02,18980.0
Chongming,2502,2023,3,2023-03,18597.0
Chongming,2502,2023,4,2023-04,18557.0
Chongming,2502,2023,5,2023-05,19269.0
Chongming,2502,2023,6,2023-06,18632.0
Chongming,2502,2023,7,2023-07,19113.0
Chongming,2502,2023,8,2023-08,18082.0
Chongming,2502,2023,9,2023-09,18386.0
Chongming,2502,2023,10,2023-10,18691.0
Chongming,2502,2023,11,2023-11,17822.0
Chongming,2502,2023,12,2023-12,17246.0
Chongming,2502,2024,1,2024-01,17421.0
Chongming,2502,2024,2,2024-02,16547.0
Chongming,2502,2024,3,2024-03,16653.0
Chongming,2502,2024,4,2024-04,18134.0
Chongming,2502,2024,5,2024-05,17719.0
Chongming,2502,2024,6,2024-06,16711.0
Chongming,2502,2024,7,2024-07,16835.0
Chongming,2502,2024,8,2024-08,16547.0
Chongming,2502,2024,9,2024-09,16236.0
Chongming,2502,2024,10,2024-10,16534.0
Chongming,2502,2024,11,2024-11,18329.0
Chongming,2502,2024,12,2024-12,17945.0
Chongming,2502,2025,1,2025-01,18440.0
Chongming,2502,2025,2,2025-02,17014.0
Chongming,2502,2025,3,2025-03,16600.0
Chongming,2502,2025,4,2025-04,17500.0
Chongming,2502,2025,5,2025-05,18200.0
Chongming,2502,2025,6,2025-06,18400.0
Chongming,2502,2025,7,2025-07,18000.0
Chongming,2502,2025,8,2025-08,17700.0
Chongming,2502,2025,9,2025-09,15500.0
Chongming,2502,2025,10,2025-10,17600.0
Chongming,2502,2025,11,2025-11,18400.0
Chongming,2502,2025,12,2025-12,18400.0
Fengxian,2499,2015,1,2015-01,14513.0
Fengxian,2499,2015,2,2015-02,14631.0
Fengxian,2499,2015,3,2015-03,14598.0
Fengxian,2499,2015,4,2015-04,14448.0
Fengxian,2499,2015,5,2015-05,14602.0
Fengxian,2499,2015,6,2015-06,14653.0
Fengxian,2499,2015,7,2015-07,15593.0
Fengxian,2499,2015,8,2015-08,16865.0
Fengxian,2499,2015,9,2015-09,17061.0
Fengxian,2499,2015,10,2015-10,16695.0
Fengxian,2499,2015,11,2015-11,16152.0
Fengxian,2499,2015,12,2015-12,15766.0
Fengxian,2499,2016,1,2016-01,16365.0
Fengxian,2499,2016,2,2016-02,16394.0
Fengxian,2499,2016,3,2016-03,17545.0
Fengxian,2499,2016,4,2016-04,18266.0
Fengxian,2499,2016,5,2016-05,18330.0
Fengxian,2499,2016,6,2016-06,18525.0
Fengxian,2499,2016,7,2016-07,18206.0
Fengxian,2499,2016,8,2016-08,20042.0
Fengxian,2499,2016,9,2016-09,21406.0
Fengxian,2499,2016,10,2016-10,24979.0
Fengxian,2499,2016,11,2016-11,26002.0
Fengxian,2499,2016,12,2016-12,26214.0
Fengxian,2499,2017,1,2017-01,26597.0
Fengxian,2499,2017,2,2017-02,27212.0
Fengxian,2499,2017,3,2017-03,26172.0
Fengxian,2499,2017,4,2017-04,26382.0
Fengxian,2499,2017,5,2017-05,27190.0
Fengxian,2499,2017,6,2017-06,27190.0
Fengxian,2499,2017,7,2017-07,26554.0
Fengxian,2499,2017,8,2017-08,26111.0
Fengxian,2499,2017,9,2017-09,26442.0
Fengxian,2499,2017,10,2017-10,26114.0
Fengxian,2499,2017,11,2017-11,24367.0
Fengxian,2499,2017,12,2017-12,23726.0
Fengxian,2499,2018,6,2018-06,21901.0
Fengxian,2499,2018,7,2018-07,22674.0
Fengxian,2499,2018,8,2018-08,22394.0
Fengxian,2499,2018,9,2018-09,21971.0
Fengxian,2499,2018,10,2018-10,21111.0
Fengxian,2499,2018,11,2018-11,22954.0
Fengxian,2499,2018,12,2018-12,23453.0
Fengxian,2499,2019,1,2019-01,23922.0
Fengxian,2499,2019,2,2019-02,23111.0
Fengxian,2499,2019,3,2019-03,23823.0
Fengxian,2499,2019,4,2019-04,23443.0
Fengxian,2499,2019,5,2019-05,23341.0
Fengxian,2499,2019,6,2019-06,23481.0
Fengxian,2499,2019,7,2019-07,23380.0
Fengxian,2499,2019,8,2019-08,22583.0
Fengxian,2499,2019,9,2019-09,23212.0
Fengxian,2499,2019,10,2019-10,22953.0
Fengxian,2499,2019,11,2019-11,23404.0
Fengxian,2499,2019,12,2019-12,22529.0
Fengxian,2499,2020,1,2020-01,21847.0
Fengxian,2499,2020,2,2020-02,24006.0
Fengxian,2499,2020,3,2020-03,24914.0
Fengxian,2499,2020,4,2020-04,23054.0
Fengxian,2499,2020,5,2020-05,23932.0
Fengxian,2499,2020,6,2020-06,23692.0
Fengxian,2499,2020,7,2020-07,22302.0
Fengxian,2499,2020,8,2020-08,24235.0
Fengxian,2499,2020,9,2020-09,23963.0
Fengxian,2499,2020,10,2020-10,23624.0
Fengxian,2499,2020,11,2020-11,25281.0
Fengxian,2499,2020,12,2020-12,24563.0
Fengxian,2499,2021,1,2021-01,24821.0
Fengxian,2499,2021,2,2021-02,25360.0
Fengxian,2499,2021,3,2021-03,25527.0
Fengxian,2499,2021,4,2021-04,26414.0
Fengxian,2499,2021,5,2021-05,27201.0
Fengxian,2499,2021,6,2021-06,27539.0
Fengxian,2499,2021,7,2021-07,26275.0
Fengxian,2499,2021,8,2021-08,25674.0
Fengxian,2499,2021,9,2021-09,24456.0
Fengxian,2499,2021,10,2021-10,24893.0
Fengxian,2499,2021,11,2021-11,25374.0
Fengxian,2499,2021,12,2021-12,23850.0
Fengxian,2499,2022,1,2022-01,23401.0
Fengxian,2499,2022,2,2022-02,23485.0
Fengxian,2499,2022,3,2022-03,24458.0
Fengxian,2499,2022,4,2022-04,24805.0
Fengxian,2499,2022,5,2022-05,25269.0
Fengxian,2499,2022,6,2022-06,26063.0
Fengxian,2499,2022,7,2022-07,25976.0
Fengxian,2499,2022,8,2022-08,25963.0
Fengxian,2499,2022,9,2022-09,26234.0
Fengxian,2499,2022,10,2022-10,26487.0
Fengxian,2499,2022,11,2022-11,25907.0
Fengxian,2499,2022,12,2022-12,25552.0
Fengxian,2499,2023,1,2023-01,26259.0
Fengxian,2499,2023,2,2023-02,26673.0
Fengxian,2499,2023,3,2023-03,25758.0
Fengxian,2499,2023,4,2023-04,27046.0
Fengxian,2499,2023,5,2023-05,26943.0
Fengxian,2499,2023,6,2023-06,26857.0
Fengxian,2499,2023,7,2023-07,27232.0
Fengxian,2499,2023,8,2023-08,28133.0
Fengxian,2499,2023,9,2023-09,27325.0
Fengxian,2499,2023,10,2023-10,26917.0
Fengxian,2499,2023,11,2023-11,27671.0
Fengxian,2499,2023,12,2023-12,26981.0
Fengxian,2499,2024,1,2024-01,26755.0
Fengxian,2499,2024,2,2024-02,25081.0
Fengxian,2499,2024,3,2024-03,25670.0
Fengxian,2499,2024,4,2024-04,26264.0
Fengxian,2499,2024,5,2024-05,25348.0
Fengxian,2499,2024,6,2024-06,26991.0
Fengxian,2499,2024,7,2024-07,26095.0
Fengxian,2499,2024,8,2024-08,26321.0
Fengxian,2499,2024,9,2024-09,25544.0
Fengxian,2499,2024,10,2024-10,25706.0
Fengxian,2499,2024,11,2024-11,25334.0
Fengxian,2499,2024,12,2024-12,25304.0
Fengxian,2499,2025,1,2025-01,27855.0
Fengxian,2499,2025,2,2025-02,26075.0
